"chytrid_gene","cyano_gene","spearman_r","n_nonzero_chy","n_nonzero_cyano","min_nonzero","suspicious","locus_tag","protein","product"
"CHS2_RHIOL","77286457",1,7,7,7,FALSE,"NMG88_RS01600","iron uptake porin","iron uptake porin"
"MOGT1_HUMAN","77287329",-1,7,7,7,FALSE,"NMG88_RS05960","GDP-L-fucose synthase family protein","GDP-L-fucose synthase"
"CBPC1_HUMAN","77287505",-1,7,7,7,FALSE,"NMG88_RS06840","tRNA epoxyqueuosine(34) reductase QueG","tRNA epoxyqueuosine(34) reductase QueG"
"AB6C_ARATH","77287590",-1,7,6,6,FALSE,"NMG88_RS07265","radical SAM protein","radical SAM protein"
"TRNL_SCHPO","77288560",1,7,7,7,FALSE,"NMG88_RS12115","anthranilate synthase component I","anthranilate synthase component I"
"PHOP1_MOUSE","77288600",1,7,6,6,FALSE,"NMG88_RS12315","cytochrome f","cytochrome f"
"NPAL2_HUMAN","77288617",1,7,6,6,FALSE,"NMG88_RS12400","hypothetical protein","hypothetical protein"
"NPAL2_HUMAN","77288783",1,7,6,6,FALSE,"NMG88_RS13230","hypothetical protein","hypothetical protein"
"NPAL2_HUMAN","77289457",1,7,6,6,FALSE,"NMG88_RS16600","M16 family metallopeptidase","pitrilysin family protein"
"AB6C_ARATH","77289907",-1,7,6,6,FALSE,"NMG88_RS18850","PmeII family type II restriction endonuclease","PmeII family type II restriction endonuclease"
"PHOP1_MOUSE","77286289",0.991031208965115,7,5,5,FALSE,"NMG88_RS00760","HD family phosphohydrolase","HDIG domain-containing metalloprotein"
"PAQR1_HUMAN","77286577",0.991031208965115,7,5,5,FALSE,"NMG88_RS02200","ABC transporter permease","ABC transporter permease"
"NPAL2_HUMAN","77286617",0.991031208965115,7,5,5,FALSE,"NMG88_RS02400","RNA methyltransferase","RNA methyltransferase"
"CAMKI_MACNP","77286813",0.991031208965115,7,5,5,FALSE,"NMG88_RS03380","histidine phosphatase family protein","histidine phosphatase family protein"
"ARF_CRYNB","77286830",0.991031208965115,7,7,7,FALSE,"NMG88_RS03465","class I SAM-dependent DNA methyltransferase","DNA methyltransferase"
"NPAL2_HUMAN","77286869",0.991031208965115,7,5,5,FALSE,"NMG88_RS03660","M48 family metallopeptidase","M48 family metallopeptidase"
"PHOP1_MOUSE","77287193",0.991031208965115,7,5,5,FALSE,"NMG88_RS05280","SPFH domain-containing protein","SPFH domain-containing protein"
"ACA1_SCHPO","77287195",-0.991031208965115,7,5,5,FALSE,"NMG88_RS05290","CGLD27 family protein","CGLD27 family protein"
"PHOP1_MOUSE","77287411",0.991031208965115,7,5,5,FALSE,"NMG88_RS06370","ShlB/FhaC/HecB family hemolysin secretion/activation protein","ShlB/FhaC/HecB family hemolysin secretion/activation protein"
"MOGT1_HUMAN","77287532",-0.991031208965115,7,5,5,FALSE,"NMG88_RS06975","glycosyltransferase family 4 protein","MraY family glycosyltransferase"
"PHOP1_MOUSE","77288727",0.991031208965115,7,5,5,FALSE,"NMG88_RS12950","lysophospholipid acyltransferase family protein","lysophospholipid acyltransferase family protein"
"CAMKI_MACNP","77288778",0.991031208965115,7,5,5,FALSE,"NMG88_RS13205","orotidine-5'-phosphate decarboxylase","orotidine-5'-phosphate decarboxylase"
"MOGT1_HUMAN","77289032",-0.991031208965115,7,5,5,FALSE,"NMG88_RS14475","pseudouridine synthase","pseudouridine synthase"
"AB6C_ARATH","77289073",0.991031208965115,7,5,5,FALSE,"NMG88_RS14680","FKBP-type peptidyl-prolyl cis-trans isomerase","FKBP-type peptidyl-prolyl cis-trans isomerase"
"MOGT1_HUMAN","77289434",-0.991031208965115,7,5,5,FALSE,"NMG88_RS16485","30S ribosomal protein S6--L-glutamate ligase","30S ribosomal protein S6--L-glutamate ligase"
"ATC2_CRYNH","77289530",-0.991031208965115,7,5,5,FALSE,"NMG88_RS16965","bifunctional orotidine-5'-phosphate decarboxylase/orotate phosphoribosyltransferase","bifunctional orotidine-5'-phosphate decarboxylase/orotate phosphoribosyltransferase"
"MOGT1_HUMAN","77289531",0.991031208965115,7,5,5,FALSE,"NMG88_RS16970","response regulator transcription factor","response regulator"
"CAMKI_MACNP","90530534",0.991031208965115,7,5,5,FALSE,"NMG88_RS22595","rubrerythrin family protein","rubredoxin"
"ARF_CRYNB","77288975",-0.981818181818182,7,5,5,FALSE,"NMG88_RS14190","Uma2 family endonuclease","Uma2 family endonuclease"
"ARF_CRYNB","77286460",0.972344869608796,7,4,4,FALSE,"NMG88_RS01615","creatininase family protein","creatininase family protein"
"MOGT1_HUMAN","77286147",-0.964285714285714,7,6,6,FALSE,"NMG88_RS00050","malate dehydrogenase","malate dehydrogenase"
"AB6C_ARATH","77286302",-0.964285714285714,7,6,6,FALSE,"NMG88_RS00825","peptide-methionine (S)-S-oxide reductase MsrA","peptide-methionine (S)-S-oxide reductase MsrA"
"BIP_ASPAW","77286360",0.964285714285714,7,6,6,FALSE,"NMG88_RS01115","2,3-bisphosphoglycerate-independent phosphoglycerate mutase","2,3-bisphosphoglycerate-independent phosphoglycerate mutase"
"ACA1_SCHPO","77286398",0.964285714285714,7,6,6,FALSE,"NMG88_RS01305","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"ATC2_CRYNH","77286398",0.964285714285714,7,6,6,FALSE,"NMG88_RS01305","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"ACA1_SCHPO","77286402",0.964285714285714,7,7,7,FALSE,"NMG88_RS01325","RdgB/HAM1 family non-canonical purine NTP pyrophosphatase","RdgB/HAM1 family non-canonical purine NTP pyrophosphatase"
"ACA1_SCHPO","77286422",0.964285714285714,7,7,7,FALSE,"NMG88_RS01425","ABC transporter ATP-binding protein","ABC transporter ATP-binding protein"
"CDK3_HUMAN","77286457",-0.964285714285714,7,7,7,FALSE,"NMG88_RS01600","iron uptake porin","iron uptake porin"
"Y3184_DICDI","77286457",0.964285714285714,7,7,7,FALSE,"NMG88_RS01600","iron uptake porin","iron uptake porin"
"MOGT1_HUMAN","77286479",-0.964285714285714,7,7,7,FALSE,"NMG88_RS01710","serine/threonine-protein kinase","serine/threonine-protein kinase"
"SIK3_HUMAN","77286615",0.964285714285714,7,6,6,FALSE,"NMG88_RS02390","isoaspartyl peptidase/L-asparaginase","isoaspartyl peptidase/L-asparaginase"
"NPAL2_HUMAN","77286630",-0.964285714285714,7,6,6,FALSE,"NMG88_RS02465","peptidylprolyl isomerase","peptidylprolyl isomerase"
"PHOP1_MOUSE","77286630",-0.964285714285714,7,6,6,FALSE,"NMG88_RS02465","peptidylprolyl isomerase","peptidylprolyl isomerase"
"MOGT1_HUMAN","77286868",-0.964285714285714,7,7,7,FALSE,"NMG88_RS03655","cation:proton antiporter","cation:proton antiporter"
"NU4M_USTMA","77287033",-0.964285714285714,7,7,7,FALSE,"NMG88_RS04480","Yip1 family protein","peptidase"
"BIP_ASPAW","77287082",0.964285714285714,7,6,6,FALSE,"NMG88_RS04725","ribonuclease III","ribonuclease III"
"NPAL2_HUMAN","77287152",0.964285714285714,7,6,6,FALSE,"NMG88_RS05075","tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE","tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE"
"NPAL2_HUMAN","77287245",-0.964285714285714,7,6,6,FALSE,"NMG88_RS05540","class I SAM-dependent methyltransferase","class I SAM-dependent methyltransferase"
"CAMKI_MACNP","77287439",0.964285714285714,7,6,6,FALSE,"NMG88_RS06510","hypothetical protein","hypothetical protein"
"BIP_ASPAW","77287441",-0.964285714285714,7,6,6,FALSE,"NMG88_RS06520","hypothetical protein","hypothetical protein"
"AMYA_DROMA","77287442",0.964285714285714,7,6,6,FALSE,"NMG88_RS06525","phosphoglucosamine mutase","phosphoglucosamine mutase"
"BIP_ASPAW","77287462",-0.964285714285714,7,6,6,FALSE,"NMG88_RS06625","carbon dioxide-concentrating mechanism protein CcmK","carbon dioxide-concentrating mechanism protein CcmK"
"AB6C_ARATH","77287648",-0.964285714285714,7,6,6,FALSE,"NMG88_RS07555","metal ABC transporter permease","metal ABC transporter permease"
"NPAL2_HUMAN","77287717",0.964285714285714,7,6,6,FALSE,"NMG88_RS07900","dolichyl-phosphate-mannose--protein mannosyltransferase","phospholipid carrier-dependent glycosyltransferase"
"PPCE_MOUSE","77287999",0.964285714285714,7,6,6,FALSE,"NMG88_RS09310","urea ABC transporter substrate-binding protein","urea ABC transporter substrate-binding protein"
"CAMKI_MACNP","77288026",0.964285714285714,7,6,6,FALSE,"NMG88_RS09445","glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit","glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit"
"BIP_ASPAW","77288094",0.964285714285714,7,6,6,FALSE,"NMG88_RS09785","Uma2 family endonuclease","Uma2 family endonuclease"
"DBP4_CRYNJ","77288117",-0.964285714285714,7,7,7,FALSE,"NMG88_RS09900","hypothetical protein","hypothetical protein"
"CAMKI_MACNP","77288146",0.964285714285714,7,6,6,FALSE,"NMG88_RS10045","circadian clock protein KaiC","circadian clock protein KaiC"
"ABCB6_HUMAN","77288176",0.964285714285714,7,6,6,FALSE,"NMG88_RS10195","DUF1257 domain-containing protein","DUF1257 domain-containing protein"
"AB6C_ARATH","77288259",-0.964285714285714,7,6,6,FALSE,"NMG88_RS10610","ferrochelatase","ferrochelatase"
"BIP_ASPAW","77288488",-0.964285714285714,7,6,6,FALSE,"NMG88_RS11755","polyprenyl synthetase family protein","polyprenyl synthetase family protein"
"AMYA_DROMA","77288528",0.964285714285714,7,6,6,FALSE,"NMG88_RS11955","cation:proton antiporter","sodium:proton antiporter"
"PAQR1_HUMAN","77288899",0.964285714285714,7,6,6,FALSE,"NMG88_RS13810","aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme","aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme"
"CBPC1_HUMAN","77288921",0.964285714285714,7,6,6,FALSE,"NMG88_RS13920","acetyl-CoA carboxylase biotin carboxylase subunit","acetyl-CoA carboxylase biotin carboxylase subunit"
"CAMKI_MACNP","77288926",0.964285714285714,7,7,7,FALSE,"NMG88_RS13945","transglycosylase domain-containing protein","penicillin-binding protein 1A"
"PHOP1_MOUSE","77288944",0.964285714285714,7,7,7,FALSE,"NMG88_RS14035","methyl-accepting chemotaxis protein","methyl-accepting chemotaxis protein"
"NPAL2_HUMAN","77289003",0.964285714285714,7,6,6,FALSE,"NMG88_RS14330","ATP-dependent Clp endopeptidase proteolytic subunit ClpP","ATP-dependent Clp endopeptidase proteolytic subunit ClpP"
"BIP_ASPAW","77289081",0.964285714285714,7,6,6,FALSE,"NMG88_RS14720","type I glutamate--ammonia ligase","type I glutamate--ammonia ligase"
"TRNL_SCHPO","77289092",-0.964285714285714,7,6,6,FALSE,"NMG88_RS14775","CIA30 family protein","CIA30 family protein"
"AB6C_ARATH","77289135",-0.964285714285714,7,6,6,FALSE,"NMG88_RS14990","B12-binding domain-containing radical SAM protein","B12-binding domain-containing radical SAM protein"
"TRNL_SCHPO","77289185",-0.964285714285714,7,7,7,FALSE,"NMG88_RS15240","DUF1565 domain-containing protein","DUF1565 domain-containing protein"
"BIP_ASPAW","77289203",0.964285714285714,7,6,6,FALSE,"NMG88_RS15330","UDP-N-acetylglucosamine 1-carboxyvinyltransferase","UDP-N-acetylglucosamine 1-carboxyvinyltransferase"
"AB6C_ARATH","77289210",-0.964285714285714,7,6,6,FALSE,"NMG88_RS15365","bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase","PfkB family carbohydrate kinase"
"CAMKI_MACNP","77289281",0.964285714285714,7,7,7,FALSE,"NMG88_RS15720","hypothetical protein","hypothetical protein"
"PPCE_MOUSE","77289303",-0.964285714285714,7,6,6,FALSE,"NMG88_RS15830","aminotransferase class V-fold PLP-dependent enzyme","aminotransferase class V-fold PLP-dependent enzyme"
"NPAL2_HUMAN","77289348",0.964285714285714,7,6,6,FALSE,"NMG88_RS16055","precorrin-6Y C5,15-methyltransferase subunit CbiT","precorrin-6Y C5,15-methyltransferase subunit CbiT"
"PHOP1_MOUSE","77289348",0.964285714285714,7,6,6,FALSE,"NMG88_RS16055","precorrin-6Y C5,15-methyltransferase subunit CbiT","precorrin-6Y C5,15-methyltransferase subunit CbiT"
"BIP_ASPAW","77289406",-0.964285714285714,7,7,7,FALSE,"NMG88_RS16345","BolA family protein","BolA family transcriptional regulator"
"AB6C_ARATH","77289436",-0.964285714285714,7,6,6,FALSE,"NMG88_RS16495","RIP metalloprotease RseP","RIP metalloprotease RseP"
"CAMKI_MACNP","77289490",-0.964285714285714,7,6,6,FALSE,"NMG88_RS16765","nitrate ABC transporter ATP-binding protein","nitrate ABC transporter ATP-binding protein"
"FEN1_NEMVE","77289563",0.964285714285714,7,7,7,FALSE,"NMG88_RS17130","NADH-quinone oxidoreductase subunit J","NADH-quinone oxidoreductase subunit J"
"BIP_ASPAW","77289620",0.964285714285714,7,6,6,FALSE,"NMG88_RS17415","amino acid ABC transporter permease","amino acid ABC transporter permease"
"ATC2_CRYNH","77289652",0.964285714285714,7,7,7,FALSE,"NMG88_RS17575","global nitrogen regulator NtcA","global nitrogen regulator NtcA"
"AL1A3_HUMAN","77289690",-0.964285714285714,7,7,7,FALSE,"NMG88_RS17765","Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB","Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB"
"BIP_ASPAW","77289693",0.964285714285714,7,6,6,FALSE,"NMG88_RS17780","ketol-acid reductoisomerase","ketol-acid reductoisomerase"
"DBP4_CRYNJ","77289887",0.964285714285714,7,7,7,FALSE,"NMG88_RS18750","succinate dehydrogenase/fumarate reductase flavoprotein subunit","succinate dehydrogenase/fumarate reductase flavoprotein subunit"
"CAMKI_MACNP","77289925",-0.964285714285714,7,6,6,FALSE,"NMG88_RS18940","class I SAM-dependent methyltransferase","class I SAM-dependent methyltransferase"
"NPAL2_HUMAN","77290047",0.964285714285714,7,6,6,FALSE,"NMG88_RS19550","RNA recognition motif domain-containing protein","RNA-binding protein RbpA"
"PHOP1_MOUSE","77290047",0.964285714285714,7,6,6,FALSE,"NMG88_RS19550","RNA recognition motif domain-containing protein","RNA-binding protein RbpA"
"NPAL2_HUMAN","77290099",-0.964285714285714,7,7,7,FALSE,"NMG88_RS19810","plasmid replication protein, CyRepA1 family","plasmid replication protein, CyRepA1 family"
"AB6C_ARATH","77290103",-0.964285714285714,7,6,6,FALSE,"NMG88_RS19830","flavin monoamine oxidase family protein","flavin monoamine oxidase family protein"
"NPAL2_HUMAN","77290129",0.964285714285714,7,6,6,FALSE,"NMG88_RS19960","amino acid adenylation domain-containing protein","amino acid adenylation domain-containing protein"
"PHOP1_MOUSE","77290129",0.964285714285714,7,6,6,FALSE,"NMG88_RS19960","amino acid adenylation domain-containing protein","amino acid adenylation domain-containing protein"
"AMYA_DROMA","77290264",-0.964285714285714,7,6,6,FALSE,"NMG88_RS20635","NAD(P)/FAD-dependent oxidoreductase","NAD(P)/FAD-dependent oxidoreductase"
"NPAL2_HUMAN","77290450",0.964285714285714,7,6,6,FALSE,"NMG88_RS21565","translation elongation factor 4","translation elongation factor 4"
"BIP_ASPAW","77290453",0.964285714285714,7,6,6,FALSE,"NMG88_RS21580","UDP-glucose dehydrogenase family protein","UDP-glucose/GDP-mannose dehydrogenase family protein"
"PPCE_MOUSE","77290538",0.964285714285714,7,7,7,FALSE,"NMG88_RS22005","hypothetical protein","hypothetical protein"
"PPCE_MOUSE","77290607",0.964285714285714,7,7,7,FALSE,"NMG88_RS22350","AAA family ATPase",NA
"BIP_ASPAW","90530529",0.964285714285714,7,6,6,FALSE,"NMG88_RS22570","SUMF1/EgtB/PvdO family nonheme iron enzyme","SUMF1/EgtB/PvdO family nonheme iron enzyme"
"MOGT1_HUMAN","77286356",-0.963624111659431,7,4,4,FALSE,"NMG88_RS01095","NACHT domain-containing protein","NACHT domain-containing protein"
"ACA1_SCHPO","77286480",-0.963624111659431,7,4,4,FALSE,"NMG88_RS01715","peptidoglycan-binding domain-containing protein","peptidoglycan-binding protein"
"PHOP1_MOUSE","77286850",0.963624111659431,7,4,4,FALSE,"NMG88_RS03565","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"CAMKI_MACNP","77288027",0.963624111659431,7,4,4,FALSE,"NMG88_RS09450","STAS domain-containing protein","STAS domain-containing protein"
"ATC2_CRYNH","77288179",-0.963624111659431,7,4,4,FALSE,"NMG88_RS10210","Uma2 family endonuclease","Uma2 family endonuclease"
"CAMKI_MACNP","77288226",0.963624111659431,7,4,4,FALSE,"NMG88_RS10445","phage tail protein","phage tail protein"
"NPAL2_HUMAN","77288228",0.963624111659431,7,4,4,FALSE,"NMG88_RS10455","phage tail protein","phage tail protein"
"ATC2_CRYNH","77288346",-0.963624111659431,7,4,4,FALSE,"NMG88_RS11045","hypothetical protein","hypothetical protein"
"BIP_ASPAW","77288494",0.963624111659431,7,4,4,FALSE,"NMG88_RS11785","TIGR02652 family protein","TIGR02652 family protein"
"CAMKI_MACNP","77288495",0.963624111659431,7,4,4,FALSE,"NMG88_RS11790","VOC family protein","VOC family protein"
"PAQR1_HUMAN","77288551",0.963624111659431,7,4,4,FALSE,"NMG88_RS12070","oxidoreductase","oxidoreductase"
"ATC2_CRYNH","77288820",-0.963624111659431,7,4,4,FALSE,"NMG88_RS13415","MogA/MoaB family molybdenum cofactor biosynthesis protein","MogA/MoaB family molybdenum cofactor biosynthesis protein"
"PHOP1_MOUSE","77288996",-0.963624111659431,7,4,4,FALSE,"NMG88_RS14295","DUF2288 domain-containing protein","DUF2288 domain-containing protein"
"PPCE_MOUSE","77289261",0.963624111659431,7,4,4,FALSE,"NMG88_RS15620","transaldolase family protein","transaldolase family protein"
"CAMKI_MACNP","77289291",0.963624111659431,7,4,4,FALSE,"NMG88_RS15770","phage tail protein","phage tail protein"
"CAMKI_MACNP","77290366",0.963624111659431,7,4,4,FALSE,"NMG88_RS21145","serine/threonine protein kinase","serine/threonine-protein kinase"
"PAQR1_HUMAN","77290459",0.963624111659431,7,4,4,FALSE,"NMG88_RS21610","CRISPR-associated protein Cas4","CRISPR-associated protein Cas4"
"PAQR1_HUMAN","77286152",0.954993710457292,7,5,5,FALSE,"NMG88_RS00075","CHAT domain-containing protein","tetratricopeptide repeat protein"
"PAQR1_HUMAN","77286190",0.954993710457292,7,5,5,FALSE,"NMG88_RS00265","inorganic phosphate transporter","inorganic phosphate transporter"
"ATC2_CRYNH","77286283",-0.954993710457292,7,5,5,FALSE,"NMG88_RS00730","16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA","16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA"
"CAMKI_MACNP","77286290",0.954993710457292,7,5,5,FALSE,"NMG88_RS00765","ADP-ribosylglycohydrolase family protein","ADP-ribosylglycohydrolase family protein"
"PAQR1_HUMAN","77286368",0.954993710457292,7,5,5,FALSE,"NMG88_RS01155","response regulator","response regulator"
"PHOP1_MOUSE","77286397",0.954993710457292,7,5,5,FALSE,"NMG88_RS01300","alginate O-acetyltransferase AlgX-related protein","hypothetical protein"
"CAMKI_MACNP","77286439",0.954993710457292,7,5,5,FALSE,"NMG88_RS01510","molybdopterin-synthase adenylyltransferase MoeB","molybdopterin-synthase adenylyltransferase MoeB"
"CWC2_YARLI","77286457",0.954993710457292,7,7,7,FALSE,"NMG88_RS01600","iron uptake porin","iron uptake porin"
"BIP_ASPAW","77286507",0.954993710457292,7,5,5,FALSE,"NMG88_RS01850","peroxiredoxin","peroxiredoxin"
"PAQR1_HUMAN","77286621",0.954993710457292,7,5,5,FALSE,"NMG88_RS02420","hypothetical protein","hypothetical protein"
"BIP_ASPAW","77286638",0.954993710457292,7,5,5,FALSE,"NMG88_RS02505","YdcF family protein","YdcF family protein"
"CAMKI_MACNP","77286674",0.954993710457292,7,5,5,FALSE,"NMG88_RS02685","ATP-binding protein","ATP-binding protein"
"CAMKI_MACNP","77286693",0.954993710457292,7,5,5,FALSE,"NMG88_RS02780","50S ribosomal protein L3","50S ribosomal protein L3"
"NPAL2_HUMAN","77286696",0.954993710457292,7,5,5,FALSE,"NMG88_RS02795","50S ribosomal protein L2","50S ribosomal protein L2"
"ATC2_CRYNH","77286708",-0.954993710457292,7,5,5,FALSE,"NMG88_RS02855","50S ribosomal protein L18","50S ribosomal protein L18"
"PAQR1_HUMAN","77286729",0.954993710457292,7,5,5,FALSE,"NMG88_RS02960","2-hydroxyacid dehydrogenase","2-hydroxyacid dehydrogenase"
"TRNL_SCHPO","77286799",-0.954993710457292,7,5,5,FALSE,"NMG88_RS03310","phycobilisome rod-core linker polypeptide","phycobilisome rod-core linker polypeptide"
"NPAL2_HUMAN","77286816",0.954993710457292,7,5,5,FALSE,"NMG88_RS03395","ammonium transporter","ammonium transporter"
"AB6C_ARATH","77286996",0.954993710457292,7,5,5,FALSE,"NMG88_RS04295","cyclophane-forming radical SAM/SPASM peptide maturase GrrM/OscB","cyclophane-forming radical SAM/SPASM peptide maturase GrrM/OscB"
"ACA1_SCHPO","77287225",-0.954993710457292,7,5,5,FALSE,"NMG88_RS05440","F0F1 ATP synthase subunit A","F0F1 ATP synthase subunit A"
"CAMKI_MACNP","77287298",0.954993710457292,7,5,5,FALSE,"NMG88_RS05805","SpoIID/LytB domain-containing protein","SpoIID/LytB domain-containing protein"
"AB6C_ARATH","77287672",-0.954993710457292,7,5,5,FALSE,"NMG88_RS07675","glycosyltransferase family 4 protein","glycosyltransferase family 4 protein"
"PAQR1_HUMAN","77287750",0.954993710457292,7,5,5,FALSE,"NMG88_RS08065","hydrogenase nickel incorporation protein HypB","hydrogenase nickel incorporation protein HypB"
"AL1A3_HUMAN","77287778",0.954993710457292,7,5,5,FALSE,"NMG88_RS08205","NACHT domain-containing protein","hypothetical protein"
"CAMKI_MACNP","77287905",0.954993710457292,7,5,5,FALSE,"NMG88_RS08840","flotillin family protein","SPFH domain-containing protein"
"ACA1_SCHPO","77287960",0.954993710457292,7,5,5,FALSE,"NMG88_RS09115","hypothetical protein","hypothetical protein"
"ATC2_CRYNH","77287960",0.954993710457292,7,5,5,FALSE,"NMG88_RS09115","hypothetical protein","hypothetical protein"
"CAMKI_MACNP","77288035",0.954993710457292,7,5,5,FALSE,"NMG88_RS09490","succinate--CoA ligase subunit alpha","CoA-binding protein"
"ACA1_SCHPO","77288043",-0.954993710457292,7,5,5,FALSE,"NMG88_RS09530","Uma2 family endonuclease","Uma2 family endonuclease"
"ATC2_CRYNH","77288043",-0.954993710457292,7,5,5,FALSE,"NMG88_RS09530","Uma2 family endonuclease","Uma2 family endonuclease"
"DBP4_CRYNJ","77288065",0.954993710457292,7,5,5,FALSE,"NMG88_RS09640","RNA-guided endonuclease InsQ/TnpB family protein","zinc ribbon domain-containing protein"
"ABCB6_HUMAN","77288206",0.954993710457292,7,5,5,FALSE,"NMG88_RS10345","hypothetical protein","cobyrinic acid a,c-diamide synthase"
"NPAL2_HUMAN","77288253",0.954993710457292,7,5,5,FALSE,"NMG88_RS10580","Fe-S cluster assembly protein SufD","Fe-S cluster assembly protein SufD"
"ARF_CRYNB","77288414",-0.954993710457292,7,7,7,FALSE,"NMG88_RS11385","transcription termination factor NusA","transcription termination factor NusA"
"NPAL2_HUMAN","77288426",0.954993710457292,7,5,5,FALSE,"NMG88_RS11445","pentapeptide repeat-containing protein","pentapeptide repeat-containing protein"
"BIP_ASPAW","77288605",0.954993710457292,7,5,5,FALSE,"NMG88_RS12340","DUF4359 domain-containing protein","DUF4359 domain-containing protein"
"PHOP1_MOUSE","77288771",0.954993710457292,7,5,5,FALSE,"NMG88_RS13170","hypothetical protein","hypothetical protein"
"NU4M_USTMA","77288823",-0.954993710457292,7,5,5,FALSE,"NMG88_RS13430","ABC transporter substrate-binding protein","ABC transporter substrate-binding protein"
"ARF_CRYNB","77288974",-0.954993710457292,7,6,6,FALSE,"NMG88_RS14185","PQQ-dependent sugar dehydrogenase","sorbosone dehydrogenase family protein"
"ATC2_CRYNH","77289042",-0.954993710457292,7,5,5,FALSE,"NMG88_RS14525","DUF29 domain-containing protein","DUF29 domain-containing protein"
"BIP_ASPAW","77289402",-0.954993710457292,7,5,5,FALSE,"NMG88_RS16325","hypothetical protein","hypothetical protein"
"CAMKI_MACNP","77289506",0.954993710457292,7,5,5,FALSE,"NMG88_RS16845","SDR family oxidoreductase","SDR family oxidoreductase"
"AL1A3_HUMAN","77289557",0.954993710457292,7,5,5,FALSE,"NMG88_RS17100","molybdenum cofactor biosynthesis protein MoaE","molybdenum cofactor biosynthesis protein MoaE"
"NPAL2_HUMAN","77289570",-0.954993710457292,7,5,5,FALSE,"NMG88_RS17165","rubredoxin","rubredoxin"
"PAQR1_HUMAN","77289634",0.954993710457292,7,5,5,FALSE,"NMG88_RS17485","hypothetical protein","hypothetical protein"
"MOGT1_HUMAN","77289799",-0.954993710457292,7,5,5,FALSE,"NMG88_RS18310","type IV pilus twitching motility protein PilT","type IV pilus twitching motility protein PilT"
"PAQR1_HUMAN","77289846",-0.954993710457292,7,5,5,FALSE,"NMG88_RS18545","phosphoribulokinase","phosphoribulokinase"
"PAQR1_HUMAN","77289932",0.954993710457292,7,5,5,FALSE,"NMG88_RS18975","SH3 domain-containing protein","SH3 domain-containing protein"
"CAMKI_MACNP","77289982",0.954993710457292,7,5,5,FALSE,"NMG88_RS19225","glutathione synthase","glutathione synthase"
"PHOP1_MOUSE","77290000",0.954993710457292,7,5,5,FALSE,"NMG88_RS19315","pentapeptide repeat-containing protein","pentapeptide repeat-containing protein"
"PPCE_MOUSE","77290008",-0.954993710457292,7,5,5,FALSE,"NMG88_RS19355","cytochrome c oxidase subunit II","cytochrome c oxidase subunit II"
"CAMKI_MACNP","77290104",0.954993710457292,7,5,5,FALSE,"NMG88_RS19835","geranylgeranyl reductase family protein","geranylgeranyl reductase family protein"
"AB6C_ARATH","77290233",0.954993710457292,7,5,5,FALSE,"NMG88_RS20480","tRNA 2-thiouridine(34) synthase MnmA","tRNA 2-thiouridine(34) synthase MnmA"
"AL1A3_HUMAN","77290233",0.954993710457292,7,5,5,FALSE,"NMG88_RS20480","tRNA 2-thiouridine(34) synthase MnmA","tRNA 2-thiouridine(34) synthase MnmA"
"MOGT1_HUMAN","77290288",0.954993710457292,7,5,5,FALSE,"NMG88_RS20755","pentapeptide repeat-containing protein","pentapeptide repeat-containing protein"
"NPAL2_HUMAN","77290386",0.954993710457292,7,5,5,FALSE,"NMG88_RS21245","RNA-guided endonuclease InsQ/TnpB family protein","RNA-guided endonuclease TnpB family protein"
"PHOP1_MOUSE","77290394",0.954993710457292,7,5,5,FALSE,"NMG88_RS21285","calcium-binding protein","calcium-binding protein"
"AMYA_DROMA","77286185",0.936974961203381,7,5,5,FALSE,"NMG88_RS00240","50S ribosomal protein L11","50S ribosomal protein L11"
"AMYA_DROMA","77286258",0.936974961203381,7,5,5,FALSE,"NMG88_RS00605","AbrB family transcriptional regulator","AbrB family transcriptional regulator"
"ARF_CRYNB","77286398",-0.936974961203381,7,6,6,FALSE,"NMG88_RS01305","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"ARF_CRYNB","77286894",-0.936974961203381,7,7,7,FALSE,"NMG88_RS03785","excinuclease ABC subunit UvrC","excinuclease ABC subunit UvrC"
"NU4M_USTMA","77288008",0.936974961203381,7,5,5,FALSE,"NMG88_RS09355","HAD family hydrolase","HAD family hydrolase"
"PHOP1_MOUSE","77288253",0.936974961203381,7,5,5,FALSE,"NMG88_RS10580","Fe-S cluster assembly protein SufD","Fe-S cluster assembly protein SufD"
